text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
The child haven't sighed.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5927734375, 'PREP': -1.572265625, 'DET': -1.8896484375, 'SVA': 6.1015625}",SVA,"{'G': -2.607421875, 'PREP': -2.400390625, 'DET': -3.03515625, 'SVA': 7.67578125}",SVA,"{'G': -2.3671875, 'PREP': -3.150390625, 'DET': -1.5380859375, 'SVA': 9.4453125}"
Marla irritated herself.,G,anaphor_number_agreement,G,"{'G': 5.1484375, 'PREP': -2.171875, 'DET': -4.26953125, 'SVA': -2.673828125}",G,"{'G': 6.84765625, 'PREP': -1.9755859375, 'DET': -4.76171875, 'SVA': -2.669921875}",G,"{'G': 6.58984375, 'PREP': -2.79296875, 'DET': -5.4453125, 'SVA': -1.4140625}"
The students shouldn't upset themselves.,G,anaphor_number_agreement,G,"{'G': 5.1484375, 'PREP': -2.2734375, 'DET': -4.41796875, 'SVA': -2.41796875}",G,"{'G': 6.85546875, 'PREP': -1.869140625, 'DET': -4.5078125, 'SVA': -3.013671875}",G,"{'G': 7.203125, 'PREP': -2.4375, 'DET': -5.0234375, 'SVA': -3.28515625}"
Some synthesis haven't upset Samuel.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.537109375, 'PREP': -1.5234375, 'DET': -2.056640625, 'SVA': 6.1015625}",SVA,"{'G': -2.458984375, 'PREP': -2.458984375, 'DET': -3.19140625, 'SVA': 7.6796875}",SVA,"{'G': -2.322265625, 'PREP': -3.15625, 'DET': -1.5771484375, 'SVA': 9.4375}"
Christopher isn't scaring that unlucky teenagers.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -1.5078125, 'PREP': -1.8916015625, 'DET': 8.0625, 'SVA': -1.8642578125}",DET,"{'G': -2.544921875, 'PREP': -2.396484375, 'DET': 9.3203125, 'SVA': -2.697265625}",DET,"{'G': -2.400390625, 'PREP': -2.80859375, 'DET': 11.125, 'SVA': -1.8359375}"
Timothy walked through these new oases.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.2109375, 'PREP': -2.181640625, 'DET': -4.5546875, 'SVA': -2.53515625}",G,"{'G': 6.85546875, 'PREP': -2.130859375, 'DET': -4.45703125, 'SVA': -2.7421875}",G,"{'G': 7.1875, 'PREP': -2.513671875, 'DET': -5.0, 'SVA': -3.12109375}"
Thomas hadn't arrived at those red oasis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.49609375, 'PREP': -1.17578125, 'DET': 8.53125, 'SVA': -1.357421875}",DET,"{'G': -2.13671875, 'PREP': -2.228515625, 'DET': 9.15625, 'SVA': -3.17578125}",DET,"{'G': -2.623046875, 'PREP': -2.763671875, 'DET': 11.2421875, 'SVA': -1.6298828125}"
At the end we could have a comment from each student of our class.,PREP,Preposition_Replacing,PREP,"{'G': 2.416015625, 'PREP': 3.48828125, 'DET': -4.56640625, 'SVA': -3.830078125}",PREP,"{'G': 3.4453125, 'PREP': 4.78515625, 'DET': -5.125, 'SVA': -4.3359375}",PREP,"{'G': 1.4189453125, 'PREP': 5.60546875, 'DET': -6.23046875, 'SVA': -5.36328125}"
Karen has cleaned these foot.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.587890625, 'PREP': -0.92529296875, 'DET': 8.515625, 'SVA': -1.4912109375}",DET,"{'G': -2.427734375, 'PREP': -2.05078125, 'DET': 9.296875, 'SVA': -3.091796875}",DET,"{'G': -2.615234375, 'PREP': -2.703125, 'DET': 11.1484375, 'SVA': -1.6806640625}"
Steven could think Angela would discover herself.,G,principle_A_domain_3,G,"{'G': 5.16796875, 'PREP': -2.044921875, 'DET': -4.41015625, 'SVA': -2.736328125}",G,"{'G': 6.85546875, 'PREP': -1.705078125, 'DET': -4.65625, 'SVA': -3.083984375}",G,"{'G': 7.234375, 'PREP': -2.375, 'DET': -5.32421875, 'SVA': -3.171875}"
The waiters walk through some cafe.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.171875, 'PREP': -2.310546875, 'DET': -4.81640625, 'SVA': -2.087890625}",G,"{'G': 6.68359375, 'PREP': -2.572265625, 'DET': -3.97265625, 'SVA': -2.45703125}",G,"{'G': 7.171875, 'PREP': -2.5078125, 'DET': -5.18359375, 'SVA': -2.990234375}"
Every grandson of this guy wasn't bound to discover all reports.,G,tough_vs_raising_2,G,"{'G': 4.84765625, 'PREP': -2.662109375, 'DET': -4.21875, 'SVA': -1.6279296875}",G,"{'G': 6.83984375, 'PREP': -1.9580078125, 'DET': -4.90234375, 'SVA': -2.6015625}",G,"{'G': 7.2734375, 'PREP': -2.248046875, 'DET': -5.51171875, 'SVA': -3.296875}"
Diane wasn't thinking about that medium.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.19921875, 'PREP': -2.263671875, 'DET': -4.75, 'SVA': -2.255859375}",G,"{'G': 6.78515625, 'PREP': -2.384765625, 'DET': -4.58203125, 'SVA': -2.345703125}",G,"{'G': 7.19921875, 'PREP': -2.462890625, 'DET': -5.01171875, 'SVA': -3.23828125}"
Michael walked through those rough oasis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.6953125, 'PREP': -0.91455078125, 'DET': 8.5234375, 'SVA': -1.3232421875}",DET,"{'G': -2.435546875, 'PREP': -2.24609375, 'DET': 9.2890625, 'SVA': -2.912109375}",DET,"{'G': -2.771484375, 'PREP': -2.64453125, 'DET': 11.2265625, 'SVA': -1.5712890625}"
Cynthia imagines Paul is talking about himself.,G,principle_A_domain_2,G,"{'G': 5.12109375, 'PREP': -2.15625, 'DET': -4.296875, 'SVA': -2.650390625}",G,"{'G': 6.84765625, 'PREP': -2.052734375, 'DET': -4.6953125, 'SVA': -2.703125}",G,"{'G': 7.1953125, 'PREP': -2.482421875, 'DET': -5.13671875, 'SVA': -3.09375}"
Grace is hugging this popular women.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.23046875, 'PREP': -1.3818359375, 'DET': 8.4921875, 'SVA': -1.515625}",DET,"{'G': -2.705078125, 'PREP': -2.302734375, 'DET': 9.40625, 'SVA': -2.642578125}",DET,"{'G': -2.60546875, 'PREP': -2.5390625, 'DET': 11.109375, 'SVA': -1.921875}"
The theses were describing some ladies.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1640625, 'PREP': -2.3125, 'DET': -4.60546875, 'SVA': -2.248046875}",G,"{'G': 6.6953125, 'PREP': -2.525390625, 'DET': -3.732421875, 'SVA': -2.697265625}",G,"{'G': 7.16015625, 'PREP': -2.54296875, 'DET': -5.09765625, 'SVA': -2.97265625}"
That dog that can't aggravate those guys wake up.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.5380859375, 'PREP': -2.189453125, 'DET': -2.90234375, 'SVA': 5.984375}",SVA,"{'G': -1.8251953125, 'PREP': -3.041015625, 'DET': -3.537109375, 'SVA': 7.66015625}",SVA,"{'G': -2.275390625, 'PREP': -3.111328125, 'DET': -1.7314453125, 'SVA': 9.3984375}"
Every medium aren't aggravating Omar.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5751953125, 'PREP': -1.5107421875, 'DET': -1.9931640625, 'SVA': 6.0859375}",SVA,"{'G': -2.1875, 'PREP': -2.83984375, 'DET': -3.21484375, 'SVA': 7.69140625}",SVA,"{'G': -2.236328125, 'PREP': -3.166015625, 'DET': -1.7080078125, 'SVA': 9.4140625}"
Dawn shocked this children.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.32421875, 'PREP': -1.3447265625, 'DET': 8.5, 'SVA': -1.4169921875}",DET,"{'G': -2.88671875, 'PREP': -2.453125, 'DET': 9.40625, 'SVA': -2.30859375}",DET,"{'G': -2.685546875, 'PREP': -2.53125, 'DET': 11.1171875, 'SVA': -1.8466796875}"
Christopher can drop by that gray movie theater.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.20703125, 'PREP': -1.9658203125, 'DET': -4.671875, 'SVA': -2.68359375}",G,"{'G': 6.80078125, 'PREP': -2.17578125, 'DET': -4.64453125, 'SVA': -2.5546875}",G,"{'G': 7.234375, 'PREP': -2.353515625, 'DET': -5.30078125, 'SVA': -3.2421875}"
Jennifer was hurting those uncertain driver.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.498046875, 'PREP': -1.1484375, 'DET': 8.5390625, 'SVA': -1.3896484375}",DET,"{'G': -2.2578125, 'PREP': -2.11328125, 'DET': 9.234375, 'SVA': -3.17578125}",DET,"{'G': -2.744140625, 'PREP': -2.625, 'DET': 11.171875, 'SVA': -1.603515625}"
Some people run around those oasis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.439453125, 'PREP': -1.115234375, 'DET': 8.5078125, 'SVA': -1.5078125}",DET,"{'G': -2.37890625, 'PREP': -2.099609375, 'DET': 9.28125, 'SVA': -3.095703125}",DET,"{'G': -2.580078125, 'PREP': -2.8515625, 'DET': 11.21875, 'SVA': -1.564453125}"
Those boys say that they hurt these pedestrians.,G,principle_A_case_1,G,"{'G': 5.19921875, 'PREP': -2.123046875, 'DET': -4.67578125, 'SVA': -2.48046875}",G,"{'G': 6.76171875, 'PREP': -2.427734375, 'DET': -4.04296875, 'SVA': -2.66796875}",G,"{'G': 7.1875, 'PREP': -2.494140625, 'DET': -5.07421875, 'SVA': -3.111328125}"
All organizations that stunned Danielle don't hire themselves.,G,principle_A_c_command,G,"{'G': 5.125, 'PREP': -2.333984375, 'DET': -4.44140625, 'SVA': -2.27734375}",G,"{'G': 6.83203125, 'PREP': -2.12109375, 'DET': -4.23828125, 'SVA': -2.96875}",G,"{'G': 7.171875, 'PREP': -2.5078125, 'DET': -5.23046875, 'SVA': -2.94921875}"
I liked Danny Brook so much and I was expecting to see him but you didn't even mention that that actor was going to be changed to another man.,G,Preposition_Unnecessary,G,"{'G': 3.875, 'PREP': 1.7724609375, 'DET': -5.08203125, 'SVA': -4.01171875}",G,"{'G': 5.6328125, 'PREP': 1.796875, 'DET': -5.37890625, 'SVA': -4.48046875}",G,"{'G': 5.7109375, 'PREP': 0.7744140625, 'DET': -6.79296875, 'SVA': -4.328125}"
Even Teresa really litters.,G,npi_present_1,G,"{'G': 4.890625, 'PREP': -2.390625, 'DET': -3.529296875, 'SVA': -2.578125}",G,"{'G': 6.67578125, 'PREP': -2.544921875, 'DET': -4.125, 'SVA': -2.33984375}",G,"{'G': 7.19140625, 'PREP': -2.478515625, 'DET': -5.22265625, 'SVA': -3.03125}"
David found this unemployed ladies.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.333984375, 'PREP': -1.302734375, 'DET': 8.515625, 'SVA': -1.4609375}",DET,"{'G': -2.61328125, 'PREP': -2.53515625, 'DET': 9.3125, 'SVA': -2.48828125}",DET,"{'G': -2.818359375, 'PREP': -2.30859375, 'DET': 11.0625, 'SVA': -1.919921875}"
Gregory hugged these people.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1953125, 'PREP': -2.216796875, 'DET': -4.5859375, 'SVA': -2.431640625}",G,"{'G': 6.8359375, 'PREP': -2.224609375, 'DET': -4.62109375, 'SVA': -2.453125}",G,"{'G': 7.140625, 'PREP': -2.599609375, 'DET': -4.9921875, 'SVA': -2.94140625}"
The students cared for that delighted man.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.19140625, 'PREP': -2.2890625, 'DET': -4.8125, 'SVA': -2.162109375}",G,"{'G': 6.84765625, 'PREP': -2.033203125, 'DET': -4.69140625, 'SVA': -2.68359375}",G,"{'G': 7.21484375, 'PREP': -2.388671875, 'DET': -5.32421875, 'SVA': -3.1171875}"
He will be in prison 5 years.,PREP,Preposition_Missing,PREP,"{'G': 2.5234375, 'PREP': 3.421875, 'DET': -4.19140625, 'SVA': -4.1875}",PREP,"{'G': 3.13671875, 'PREP': 4.8046875, 'DET': -4.953125, 'SVA': -4.0546875}",PREP,"{'G': 1.984375, 'PREP': 5.37890625, 'DET': -6.59375, 'SVA': -5.71484375}"
Some man hugs these good actresses.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.14453125, 'PREP': -2.197265625, 'DET': -4.27734375, 'SVA': -2.6328125}",G,"{'G': 6.828125, 'PREP': -2.33203125, 'DET': -4.51171875, 'SVA': -2.41015625}",G,"{'G': 7.12109375, 'PREP': -2.62890625, 'DET': -4.89453125, 'SVA': -2.94140625}"
Some senators who aren't boasting about Andrew doesn't conceal Jeffrey.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.2333984375, 'PREP': -1.9296875, 'DET': -2.13671875, 'SVA': 6.1328125}",SVA,"{'G': -2.15234375, 'PREP': -3.21484375, 'DET': -2.896484375, 'SVA': 7.7109375}",SVA,"{'G': -2.107421875, 'PREP': -3.06640625, 'DET': -2.013671875, 'SVA': 9.3203125}"
Lisa argued about that drivers.,DET,determiner_noun_agreement_2,DET,"{'G': -2.552734375, 'PREP': -1.412109375, 'DET': 8.4765625, 'SVA': -0.95556640625}",DET,"{'G': -2.638671875, 'PREP': -2.44921875, 'DET': 9.3359375, 'SVA': -2.55078125}",DET,"{'G': -2.625, 'PREP': -2.57421875, 'DET': 11.1171875, 'SVA': -1.849609375}"
The ladies walk through this public park.,G,determiner_noun_agreement_1,G,"{'G': 5.171875, 'PREP': -2.224609375, 'DET': -4.73828125, 'SVA': -2.265625}",G,"{'G': 6.671875, 'PREP': -2.6015625, 'DET': -4.16796875, 'SVA': -2.306640625}",G,"{'G': 7.1796875, 'PREP': -2.48828125, 'DET': -4.95703125, 'SVA': -3.2109375}"
Travis didn't think about this play.,G,determiner_noun_agreement_2,G,"{'G': 5.1015625, 'PREP': -2.041015625, 'DET': -4.05859375, 'SVA': -2.890625}",G,"{'G': 6.8125, 'PREP': -2.16796875, 'DET': -4.703125, 'SVA': -2.521484375}",G,"{'G': 7.22265625, 'PREP': -2.396484375, 'DET': -5.1328125, 'SVA': -3.30078125}"
All actresses approach that content man.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.18359375, 'PREP': -2.21875, 'DET': -4.62890625, 'SVA': -2.390625}",G,"{'G': 6.703125, 'PREP': -2.576171875, 'DET': -4.14453125, 'SVA': -2.345703125}",G,"{'G': 7.09375, 'PREP': -2.658203125, 'DET': -4.8984375, 'SVA': -2.8359375}"
The student observes Eric.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.125, 'PREP': -2.390625, 'DET': -4.6015625, 'SVA': -2.0546875}",G,"{'G': 6.5859375, 'PREP': -2.6171875, 'DET': -4.9453125, 'SVA': -1.4677734375}",G,"{'G': 7.01171875, 'PREP': -2.740234375, 'DET': -5.12890625, 'SVA': -2.3828125}"
The Borgias discover that axes.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.0, 'PREP': -1.6123046875, 'DET': 8.375, 'SVA': -1.5654296875}",DET,"{'G': -2.546875, 'PREP': -2.470703125, 'DET': 9.3046875, 'SVA': -2.60546875}",DET,"{'G': -2.552734375, 'PREP': -2.669921875, 'DET': 11.1171875, 'SVA': -1.8486328125}"
Wendy stunned that children.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.240234375, 'PREP': -1.275390625, 'DET': 8.5, 'SVA': -1.6318359375}",DET,"{'G': -2.755859375, 'PREP': -2.419921875, 'DET': 9.3828125, 'SVA': -2.470703125}",DET,"{'G': -2.669921875, 'PREP': -2.5390625, 'DET': 11.109375, 'SVA': -1.85546875}"
Holly has known Rose.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.140625, 'PREP': -2.3671875, 'DET': -4.6015625, 'SVA': -2.16015625}",G,"{'G': 6.7421875, 'PREP': -2.4140625, 'DET': -4.33984375, 'SVA': -2.3828125}",G,"{'G': 7.1484375, 'PREP': -2.576171875, 'DET': -5.140625, 'SVA': -2.86328125}"
Many children isn't investigating Timothy.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5908203125, 'PREP': -1.6533203125, 'DET': -1.81640625, 'SVA': 6.10546875}",SVA,"{'G': -2.50390625, 'PREP': -3.07421875, 'DET': -2.44921875, 'SVA': 7.71484375}",SVA,"{'G': -2.080078125, 'PREP': -3.1640625, 'DET': -1.900390625, 'SVA': 9.3515625}"
Those legislatures could disturb these upset alumnus.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.412109375, 'PREP': -1.2197265625, 'DET': 8.515625, 'SVA': -1.443359375}",DET,"{'G': -2.271484375, 'PREP': -2.345703125, 'DET': 9.2109375, 'SVA': -2.955078125}",DET,"{'G': -2.650390625, 'PREP': -2.751953125, 'DET': 11.1953125, 'SVA': -1.58984375}"
Jennifer unfolds some blouse.,G,causative,G,"{'G': 5.13671875, 'PREP': -2.40625, 'DET': -4.6875, 'SVA': -2.033203125}",G,"{'G': 6.62890625, 'PREP': -2.609375, 'DET': -4.6875, 'SVA': -1.8193359375}",G,"{'G': 7.140625, 'PREP': -2.59375, 'DET': -5.02734375, 'SVA': -2.91796875}"
A spotlight worry Jason.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.8291015625, 'PREP': -1.6484375, 'DET': -1.3232421875, 'SVA': 6.078125}",SVA,"{'G': -2.7109375, 'PREP': -2.05859375, 'DET': -3.0546875, 'SVA': 7.546875}",SVA,"{'G': -2.33984375, 'PREP': -3.1328125, 'DET': -1.58203125, 'SVA': 9.4296875}"
"Although all the activities that you mention are very interesting, I prefer swimming and tennis. I think that I am very good in swimming.",PREP,Preposition_Replacing,PREP,"{'G': 2.533203125, 'PREP': 3.451171875, 'DET': -4.43359375, 'SVA': -4.0546875}",PREP,"{'G': 3.404296875, 'PREP': 4.79296875, 'DET': -5.01953125, 'SVA': -4.34375}",PREP,"{'G': 1.716796875, 'PREP': 5.53125, 'DET': -6.44140625, 'SVA': -5.62109375}"
On top of everything the restaurant was closed and we could not eat on the theatre.,PREP,Preposition_Replacing,PREP,"{'G': 2.58984375, 'PREP': 3.41796875, 'DET': -4.5390625, 'SVA': -4.01953125}",PREP,"{'G': 3.587890625, 'PREP': 4.75, 'DET': -5.13671875, 'SVA': -4.5}",PREP,"{'G': 0.486328125, 'PREP': 5.66796875, 'DET': -4.609375, 'SVA': -5.26171875}"
The Lutherans climbs down these hills.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -0.97119140625, 'PREP': -2.212890625, 'DET': -2.23046875, 'SVA': 6.09765625}",SVA,"{'G': -1.86328125, 'PREP': -3.095703125, 'DET': -3.37890625, 'SVA': 7.66796875}",SVA,"{'G': -1.89453125, 'PREP': -3.18359375, 'DET': -2.13671875, 'SVA': 9.28125}"
The friends of Carl aren't approaching Guy.,G,distractor_agreement_relational_noun,G,"{'G': 5.140625, 'PREP': -2.32421875, 'DET': -4.609375, 'SVA': -2.171875}",G,"{'G': 6.73828125, 'PREP': -2.423828125, 'DET': -4.17578125, 'SVA': -2.560546875}",G,"{'G': 7.15234375, 'PREP': -2.552734375, 'DET': -5.2109375, 'SVA': -2.84765625}"
Only the Borgias' piano teachers who Bruce disturbed have ever ordered Bethany to discover Sharon.,G,only_npi_scope,G,"{'G': 5.15625, 'PREP': -2.361328125, 'DET': -4.48828125, 'SVA': -2.2734375}",G,"{'G': 6.7734375, 'PREP': -1.9296875, 'DET': -4.9453125, 'SVA': -2.509765625}",G,"{'G': 7.2109375, 'PREP': -2.41796875, 'DET': -5.30859375, 'SVA': -3.068359375}"
Douglas is passing these hospitals.,G,determiner_noun_agreement_2,G,"{'G': 5.1640625, 'PREP': -2.369140625, 'DET': -4.6171875, 'SVA': -2.18359375}",G,"{'G': 6.84765625, 'PREP': -2.279296875, 'DET': -4.390625, 'SVA': -2.609375}",G,"{'G': 7.1875, 'PREP': -2.509765625, 'DET': -5.16796875, 'SVA': -2.9921875}"
The driver sees that unlucky people.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.04296875, 'PREP': -1.5712890625, 'DET': 8.3828125, 'SVA': -1.5576171875}",DET,"{'G': -2.73046875, 'PREP': -2.416015625, 'DET': 9.375, 'SVA': -2.50390625}",DET,"{'G': -2.79296875, 'PREP': -2.4453125, 'DET': 11.140625, 'SVA': -1.8154296875}"
All dresses aggravate these important man.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.31640625, 'PREP': -1.2451171875, 'DET': 8.5, 'SVA': -1.5439453125}",DET,"{'G': -2.42578125, 'PREP': -2.216796875, 'DET': 9.2890625, 'SVA': -2.95703125}",DET,"{'G': -2.693359375, 'PREP': -2.673828125, 'DET': 11.171875, 'SVA': -1.6142578125}"
"I need to insist in it, because I am not able to take holidays during the rest of the year.",PREP,Preposition_Replacing,PREP,"{'G': 2.5, 'PREP': 3.47265625, 'DET': -4.44921875, 'SVA': -4.015625}",PREP,"{'G': 3.416015625, 'PREP': 4.7890625, 'DET': -5.06640625, 'SVA': -4.32421875}",PREP,"{'G': 0.4208984375, 'PREP': 5.6484375, 'DET': -4.59765625, 'SVA': -5.09375}"
Brian imagined that he has concealed Amy.,G,principle_A_case_1,G,"{'G': 5.1015625, 'PREP': -1.564453125, 'DET': -4.8359375, 'SVA': -2.7265625}",G,"{'G': 6.765625, 'PREP': -2.171875, 'DET': -4.53515625, 'SVA': -2.560546875}",G,"{'G': 7.2109375, 'PREP': -2.443359375, 'DET': -5.203125, 'SVA': -3.12890625}"
That cashier visited this adult.,G,determiner_noun_agreement_2,G,"{'G': 5.17578125, 'PREP': -2.36328125, 'DET': -4.71875, 'SVA': -2.11328125}",G,"{'G': 6.72265625, 'PREP': -2.4375, 'DET': -4.73046875, 'SVA': -2.04296875}",G,"{'G': 7.11328125, 'PREP': -2.6484375, 'DET': -4.9453125, 'SVA': -2.84765625}"
The woman wasn't scanning the report.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.17578125, 'PREP': -2.3125, 'DET': -4.73828125, 'SVA': -2.162109375}",G,"{'G': 6.75, 'PREP': -2.419921875, 'DET': -4.6640625, 'SVA': -2.11328125}",G,"{'G': 7.19921875, 'PREP': -2.47265625, 'DET': -5.234375, 'SVA': -3.0234375}"
Douglas can't argue about those thesis.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.646484375, 'PREP': -0.96826171875, 'DET': 8.5234375, 'SVA': -1.3525390625}",DET,"{'G': -2.376953125, 'PREP': -2.205078125, 'DET': 9.2734375, 'SVA': -3.017578125}",DET,"{'G': -2.541015625, 'PREP': -2.75390625, 'DET': 11.1640625, 'SVA': -1.720703125}"
Most companies shouldn't investigate what this person that disgusted Harvard University can lift.,G,wh_vs_that_with_gap_long_distance,G,"{'G': 5.16796875, 'PREP': -2.251953125, 'DET': -4.46484375, 'SVA': -2.453125}",G,"{'G': 6.83203125, 'PREP': -1.890625, 'DET': -4.47265625, 'SVA': -3.021484375}",G,"{'G': 7.2421875, 'PREP': -2.294921875, 'DET': -5.41015625, 'SVA': -3.2421875}"
Caroline writes.,G,intransitive,G,"{'G': 5.14453125, 'PREP': -2.36328125, 'DET': -4.68359375, 'SVA': -2.1015625}",G,"{'G': 6.6953125, 'PREP': -2.5703125, 'DET': -4.23046875, 'SVA': -2.255859375}",G,"{'G': 7.09765625, 'PREP': -2.673828125, 'DET': -4.8359375, 'SVA': -2.853515625}"
Most women is hiding the shirts.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.59765625, 'PREP': -1.673828125, 'DET': -1.7724609375, 'SVA': 6.1015625}",SVA,"{'G': -1.6962890625, 'PREP': -3.1484375, 'DET': -3.501953125, 'SVA': 7.6015625}",SVA,"{'G': -2.150390625, 'PREP': -3.23046875, 'DET': -1.7177734375, 'SVA': 9.390625}"
These chairs haven't distracted those child.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.29296875, 'PREP': -1.2080078125, 'DET': 8.5, 'SVA': -1.6240234375}",DET,"{'G': -2.349609375, 'PREP': -2.166015625, 'DET': 9.2578125, 'SVA': -3.064453125}",DET,"{'G': -2.4375, 'PREP': -2.8984375, 'DET': 11.1640625, 'SVA': -1.67578125}"
The guys fixes this couch.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': 1.94140625, 'PREP': -2.93359375, 'DET': -4.41015625, 'SVA': 3.923828125}",SVA,"{'G': -1.0947265625, 'PREP': -3.158203125, 'DET': -4.16015625, 'SVA': 7.41015625}",SVA,"{'G': -1.8408203125, 'PREP': -3.1015625, 'DET': -2.30859375, 'SVA': 9.234375}"
"Finally, I think that this evening was very far from being perfect, and I ask you for my money, which I spent for this horrible evening in your theatre, back.",PREP,Preposition_Replacing,PREP,"{'G': 2.525390625, 'PREP': 3.455078125, 'DET': -4.46484375, 'SVA': -4.03125}",PREP,"{'G': 3.828125, 'PREP': 4.63671875, 'DET': -5.23046875, 'SVA': -4.66796875}",PREP,"{'G': 3.033203125, 'PREP': 4.19140625, 'DET': -6.8046875, 'SVA': -5.46875}"
The documentaries can aggravate those busy actors.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.15234375, 'PREP': -2.3984375, 'DET': -4.66796875, 'SVA': -2.07421875}",G,"{'G': 6.8359375, 'PREP': -2.201171875, 'DET': -4.34765625, 'SVA': -2.759765625}",G,"{'G': 7.1796875, 'PREP': -2.46875, 'DET': -5.3046875, 'SVA': -2.9453125}"
The children haven't suffered.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.296875, 'DET': -4.7578125, 'SVA': -2.181640625}",G,"{'G': 6.73828125, 'PREP': -2.447265625, 'DET': -3.978515625, 'SVA': -2.677734375}",G,"{'G': 7.2109375, 'PREP': -2.419921875, 'DET': -5.08984375, 'SVA': -3.271484375}"
The man like chicken.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4765625, 'PREP': -1.5810546875, 'DET': -2.095703125, 'SVA': 6.10546875}",SVA,"{'G': -2.65234375, 'PREP': -2.169921875, 'DET': -3.0546875, 'SVA': 7.59765625}",SVA,"{'G': -2.271484375, 'PREP': -3.068359375, 'DET': -1.755859375, 'SVA': 9.375}"
Charles was taking that bad turtle.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.1953125, 'PREP': -2.068359375, 'DET': -4.6171875, 'SVA': -2.5703125}",G,"{'G': 6.79296875, 'PREP': -2.283203125, 'DET': -4.5078125, 'SVA': -2.53515625}",G,"{'G': 7.2265625, 'PREP': -2.408203125, 'DET': -5.21875, 'SVA': -3.1875}"
Tonya boasts about this patients.,DET,determiner_noun_agreement_1,DET,"{'G': -2.59375, 'PREP': -1.146484375, 'DET': 8.53125, 'SVA': -1.22265625}",DET,"{'G': -2.595703125, 'PREP': -2.498046875, 'DET': 9.3125, 'SVA': -2.552734375}",DET,"{'G': -2.669921875, 'PREP': -2.486328125, 'DET': 11.109375, 'SVA': -1.9140625}"
The person learn.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.830078125, 'PREP': -1.5673828125, 'DET': -1.419921875, 'SVA': 6.0703125}",SVA,"{'G': -2.615234375, 'PREP': -2.16015625, 'DET': -3.16796875, 'SVA': 7.58984375}",SVA,"{'G': -2.40234375, 'PREP': -3.13671875, 'DET': -1.4736328125, 'SVA': 9.4453125}"
The commentary about the Balkans haven't stunned Wendy.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.1806640625, 'PREP': -1.8232421875, 'DET': -2.361328125, 'SVA': 6.13671875}",SVA,"{'G': -2.37109375, 'PREP': -2.591796875, 'DET': -3.23828125, 'SVA': 7.73046875}",SVA,"{'G': -2.28125, 'PREP': -3.125, 'DET': -1.69921875, 'SVA': 9.40625}"
